1,67.54741,DronePosition,-355.2372,45,-107.379,0.104636,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.5597,DronePosition,-355.2354,45,-107.379,0.1660785,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.57207,DronePosition,-355.2329,45,-107.379,0.227947,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.58447,DronePosition,-355.2296,45,-107.379,0.2899485,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.59634,DronePosition,-355.2257,45,-107.379,0.3492825,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.60822,DronePosition,-355.2211,45,-107.379,0.408699,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.62119,DronePosition,-355.2153,45,-107.379,0.4735045,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.63246,DronePosition,-355.2096,45,-107.379,0.529878,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.64495,DronePosition,-355.2025,45,-107.379,0.5923576,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.65699,DronePosition,-355.1949,45,-107.379,0.6525415,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.66914,DronePosition,-355.1865,45,-107.379,0.7133005,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.68095,DronePosition,-355.1776,45,-107.379,0.7723045,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.69263,DronePosition,-355.1682,45,-107.379,0.8307075,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.70496,DronePosition,-355.1574,45,-107.379,0.892394,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.71683,DronePosition,-355.1464,45,-107.379,0.9517266,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.72859,DronePosition,-355.1348,45,-107.379,1.010536,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.7403,DronePosition,-355.1225,45,-107.379,1.06909,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.75224,DronePosition,-355.1093,45,-107.379,1.128819,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.76446,DronePosition,-355.095,45,-107.379,1.189863,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.77703,DronePosition,-355.0796,45,-107.379,1.252729,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.78893,DronePosition,-355.0642,45,-107.379,1.312203,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.80111,DronePosition,-355.0478,45,-107.379,1.373116,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.81277,DronePosition,-355.0314,45,-107.379,1.431409,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.82483,DronePosition,-355.0136,45,-107.379,1.491718,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.83631,DronePosition,-354.9961,45,-107.379,1.549141,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.84794,DronePosition,-354.9777,45,-107.379,1.607265,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.85964,DronePosition,-354.9585,45,-107.379,1.66579,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.87152,DronePosition,-354.9383,45,-107.379,1.725193,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.88363,DronePosition,-354.9169,45,-107.379,1.785747,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.8952,DronePosition,-354.8959,45,-107.379,1.84358,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.90711,DronePosition,-354.8735,45,-107.379,1.90316,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.91885,DronePosition,-354.8507,45,-107.379,1.961833,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.93051,DronePosition,-354.8274,45,-107.379,2.020152,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.94217,DronePosition,-354.8035,45,-107.379,2.078417,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.95432,DronePosition,-354.7777,45,-107.379,2.139186,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.96681,DronePosition,-354.7505,45,-107.379,2.201653,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.97912,DronePosition,-354.7229,45,-107.379,2.263183,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,67.99107,DronePosition,-354.6954,45,-107.379,2.32296,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,68.00346,DronePosition,-354.6662,45,-107.379,2.384905,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
1,68.01584,DronePosition,-354.6362,45,-107.379,2.446779,CameraPosition,-103.2389,1.117629,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,2
