ID,15,Time,1047.608,DronePosition,-355.236,45,-107.379,0.1413185,CameraPosition,-103.3117,1.526592,-107.3676,CameraRotation,343.2005,267.1503,358.343,CurrentState,MoveToInitial,Slider,51,Scenario,3
ID,15,Time,1047.622,DronePosition,-355.2331,45,-107.379,0.2107165,CameraPosition,-103.3118,1.526559,-107.3674,CameraRotation,343.2827,267.2793,358.2682,CurrentState,MoveToInitial,Slider,51,Scenario,3
ID,15,Time,1047.638,DronePosition,-355.2284,45,-107.379,0.2913145,CameraPosition,-103.3119,1.526519,-107.3673,CameraRotation,343.3519,267.409,358.1667,CurrentState,MoveToInitial,Slider,51,Scenario,3
ID,15,Time,1047.656,DronePosition,-355.2216,45,-107.379,0.380916,CameraPosition,-103.312,1.526466,-107.3672,CameraRotation,343.4014,267.5566,358.0194,CurrentState,MoveToInitial,Slider,51,Scenario,3
ID,15,Time,1047.679,DronePosition,-355.2108,45,-107.379,0.494974,CameraPosition,-103.3121,1.526325,-107.3668,CameraRotation,343.5462,267.8732,357.6931,CurrentState,MoveToInitial,Slider,51,Scenario,3
ID,15,Time,1047.693,DronePosition,-355.203,45,-107.379,0.5640185,CameraPosition,-103.3121,1.52618,-107.3666,CameraRotation,343.6177,268.0455,357.5407,CurrentState,MoveToInitial,Slider,51,Scenario,3
ID,15,Time,1047.706,DronePosition,-355.1944,45,-107.379,0.6321595,CameraPosition,-103.3121,1.526009,-107.3664,CameraRotation,343.7127,268.2264,357.3917,CurrentState,MoveToInitial,Slider,51,Scenario,3
ID,15,Time,1047.72,DronePosition,-355.1845,45,-107.379,0.702952,CameraPosition,-103.3121,1.525813,-107.3661,CameraRotation,343.8278,268.4224,357.2138,CurrentState,MoveToInitial,Slider,51,Scenario,3
ID,15,Time,1047.734,DronePosition,-355.1742,45,-107.379,0.7695125,CameraPosition,-103.3121,1.525622,-107.3659,CameraRotation,343.9522,268.628,357.0226,CurrentState,MoveToInitial,Slider,51,Scenario,3
ID,15,Time,1047.748,DronePosition,-355.1627,45,-107.379,0.838435,CameraPosition,-103.3121,1.52545,-107.3658,CameraRotation,344.0594,268.8343,356.857,CurrentState,MoveToInitial,Slider,51,Scenario,3
ID,15,Time,1047.761,DronePosition,-355.1501,45,-107.379,0.9076805,CameraPosition,-103.3121,1.525333,-107.3656,CameraRotation,344.1548,269.0423,356.723,CurrentState,MoveToInitial,Slider,51,Scenario,3
