ID,52,Time,0.3533334,DronePosition,-354.6108,45,-107.379,1.866667,CameraPosition,-103.2389,0,-107.3791,CameraRotation,0,270,0,CurrentState,MoveToInitial,Slider,50,Scenario,1
ID,52,Time,0.4616681,DronePosition,-354.3499,45,-107.379,2.408341,CameraPosition,-103.4094,1.706931,-107.323,CameraRotation,1.211298,304.6851,4.055231,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.5264825,DronePosition,-354.1728,45,-107.379,2.732413,CameraPosition,-103.4094,1.706931,-107.323,CameraRotation,1.211298,304.6851,4.055231,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.5427775,DronePosition,-354.127,45,-107.379,2.813888,CameraPosition,-103.4094,1.706931,-107.323,CameraRotation,1.211298,304.6851,4.055231,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.5586461,DronePosition,-354.0811,45,-107.379,2.893231,CameraPosition,-103.4094,1.706931,-107.323,CameraRotation,1.211298,304.6851,4.055231,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.5729942,DronePosition,-354.0385,45,-107.379,2.964971,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.5945143,DronePosition,-353.973,45,-107.379,3.072571,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.6078497,DronePosition,-353.9311,45,-107.379,3.139248,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.6213781,DronePosition,-353.8877,45,-107.379,3.206891,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.635105,DronePosition,-353.8427,45,-107.379,3.275525,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.6490026,DronePosition,-353.7963,45,-107.379,3.345013,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.6630688,DronePosition,-353.7482,45,-107.379,3.415344,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.6766741,DronePosition,-353.7008,45,-107.379,3.483371,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.6908919,DronePosition,-353.6503,45,-107.379,3.55446,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.7045897,DronePosition,-353.6007,45,-107.379,3.622949,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.7180266,DronePosition,-353.5511,45,-107.379,3.690134,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.7322329,DronePosition,-353.4977,45,-107.379,3.761165,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.7465718,DronePosition,-353.4427,45,-107.379,3.83286,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.7600086,DronePosition,-353.3903,45,-107.379,3.900044,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.7742769,DronePosition,-353.3336,45,-107.379,3.971385,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.7880868,DronePosition,-353.2778,45,-107.379,4.040434,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.8015419,DronePosition,-353.2226,45,-107.379,4.10771,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.8155729,DronePosition,-353.1639,45,-107.379,4.177866,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.8299645,DronePosition,-353.1028,45,-107.379,4.249823,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.8435221,DronePosition,-353.0443,45,-107.379,4.317612,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.8574463,DronePosition,-352.9832,45,-107.379,4.387232,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.8714532,DronePosition,-352.9207,45,-107.379,4.457267,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.8850576,DronePosition,-352.8592,45,-107.379,4.525289,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.8988724,DronePosition,-352.7957,45,-107.379,4.594363,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.9132167,DronePosition,-352.7288,45,-107.379,4.666084,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.9267408,DronePosition,-352.6647,45,-107.379,4.733706,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.9413238,DronePosition,-352.5946,45,-107.379,4.806621,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.9555839,DronePosition,-352.5251,45,-107.379,4.877921,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.9686208,DronePosition,-352.4606,45,-107.379,4.943106,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.9826809,DronePosition,-352.3901,45,-107.379,5.013406,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,0.9967012,DronePosition,-352.3189,45,-107.379,5.083508,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,1.01058,DronePosition,-352.2474,45,-107.379,5.1529,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,1.024582,DronePosition,-352.1743,45,-107.379,5.222913,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,1.039056,DronePosition,-352.0976,45,-107.379,5.295284,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,1.052315,DronePosition,-352.0265,45,-107.379,5.361576,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,1.06625,DronePosition,-351.9508,45,-107.379,5.43125,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,1.080499,DronePosition,-351.8724,45,-107.379,5.502495,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,1.094241,DronePosition,-351.7959,45,-107.379,5.571206,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,1.108224,DronePosition,-351.717,45,-107.379,5.641124,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,1.122137,DronePosition,-351.6375,45,-107.379,5.710687,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,1.135815,DronePosition,-351.5585,45,-107.379,5.779078,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,1.149815,DronePosition,-351.4766,45,-107.379,5.849078,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,1.164688,DronePosition,-351.3885,45,-107.379,5.923444,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,1.178065,DronePosition,-351.3084,45,-107.379,5.990327,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,1.191932,DronePosition,-351.2244,45,-107.379,6.05966,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,1.20605,DronePosition,-351.1378,45,-107.379,6.130254,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,1.220191,DronePosition,-351.0501,45,-107.379,6.200955,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,1.23323,DronePosition,-350.9684,45,-107.379,6.266152,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,1.246982,DronePosition,-350.8813,45,-107.379,6.334912,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,1.261227,DronePosition,-350.7901,45,-107.379,6.406136,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,1.275148,DronePosition,-350.6999,45,-107.379,6.475743,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,1.28908,DronePosition,-350.6087,45,-107.379,6.545401,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,1.302956,DronePosition,-350.5169,45,-107.379,6.614784,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,1.31644,DronePosition,-350.4268,45,-107.379,6.682201,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,1.330779,DronePosition,-350.33,45,-107.379,6.753896,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,1.344905,DronePosition,-350.2336,45,-107.379,6.824529,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,1.358482,DronePosition,-350.14,45,-107.379,6.892413,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,1.373112,DronePosition,-350.0381,45,-107.379,6.965563,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,1.386435,DronePosition,-349.9445,45,-107.379,7.032176,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
ID,52,Time,1.400339,DronePosition,-349.8457,45,-107.379,7.101696,CameraPosition,-103.41,1.71132,-107.322,CameraRotation,1.620846,304.8816,4.403693,CurrentState,MoveToInitial,Slider,77,Scenario,1
